0,1,2,3,4,5,6,7,8
OPP-007822,ACC-000062,PROD-0014,Expansion,2025-01-09 01:28:03,,Qualified,90986.7890625,0.20000000298023224
OPP-007824,ACC-000062,PROD-0023,Renewal,2024-04-14 06:40:34,,Proposal,89341.640625,0.5799999833106995
OPP-007827,ACC-000039,PROD-0097,Renewal,2024-04-02 02:06:34,,Qualified,72130.296875,0.44999998807907104
OPP-007828,ACC-000024,PROD-0015,Upsell,2021-10-28 10:22:09,,Negotiation,16837.73046875,0.6200000047683716
OPP-007830,ACC-000027,PROD-0019,Renewal,2023-11-23 21:27:27,,Open,82995.34375,0.15000000596046448
OPP-007831,ACC-000045,PROD-0058,Cross-sell,2023-08-19 17:24:57,,Negotiation,67694.78125,0.8299999833106995
OPP-007832,ACC-000016,PROD-0034,Expansion,2023-12-07 22:22:34,,Open,7975.1298828125,0.1599999964237213
OPP-007833,ACC-000001,PROD-0096,Upsell,2024-03-03 17:55:29,,Negotiation,47876.69140625,0.6800000071525574
OPP-007834,ACC-000024,PROD-0046,New Business,2023-10-28 05:20:15,,Proposal,91458.328125,0.5400000214576721
OPP-007835,ACC-000009,PROD-0054,Cross-sell,2024-08-11 17:24:53,,Negotiation,60602.69921875,0.8199999928474426
OPP-007836,ACC-000004,PROD-0081,Renewal,2023-04-09 00:53:07,,Negotiation,57331.26171875,0.6800000071525574
OPP-007837,ACC-000029,PROD-0070,New Business,2023-10-13 19:53:21,,Proposal,49701.94140625,0.36000001430511475
OPP-007838,ACC-000018,PROD-0092,Cross-sell,2024-08-10 07:39:07,,Qualified,32267.44921875,0.27000001072883606
OPP-007839,ACC-000028,PROD-0065,Upsell,2022-01-02 21:58:19,,Negotiation,76426.390625,0.6800000071525574
OPP-007840,ACC-000015,PROD-0004,Upsell,2025-02-04 06:21:49,,Open,61970.87890625,0.1599999964237213
OPP-007841,ACC-000028,PROD-0014,New Business,2025-03-24 05:49:20,,Proposal,7328.43017578125,0.3799999952316284
OPP-007842,ACC-000020,PROD-0045,Renewal,2023-09-26 09:54:48,,Qualified,43083.73046875,0.4699999988079071
OPP-007843,ACC-000005,PROD-0029,Expansion,2024-11-19 12:59:19,,Qualified,8199.5498046875,0.3400000035762787
OPP-007844,ACC-000061,PROD-0010,New Business,2021-09-16 11:14:03,,Proposal,21122.529296875,0.3700000047683716
OPP-007845,ACC-000029,PROD-0094,Renewal,2024-01-27 16:07:56,,Negotiation,41539.87890625,0.75
OPP-007846,ACC-000052,PROD-0035,Expansion,2023-07-02 07:26:10,,Negotiation,9107.1796875,0.7599999904632568
OPP-007847,ACC-000013,PROD-0055,Renewal,2024-04-17 14:24:09,,Qualified,98887.3984375,0.49000000953674316
OPP-007848,ACC-000013,PROD-0061,Cross-sell,2023-09-21 06:34:12,,Negotiation,32005.490234375,0.7300000190734863
OPP-007851,ACC-000013,PROD-0053,New Business,2022-04-27 12:44:07,,Open,39592.609375,0.44999998807907104
OPP-007855,ACC-000001,PROD-0098,Cross-sell,2022-07-11 04:09:35,,Open,20444.48046875,0.10000000149011612
OPP-007856,ACC-000046,PROD-0057,Upsell,2024-11-20 18:49:47,,Negotiation,28421.869140625,0.8999999761581421
OPP-007859,ACC-000047,PROD-0054,Upsell,2022-10-30 14:56:02,,Open,82484.140625,0.10999999940395355
OPP-007860,ACC-000057,PROD-0036,Renewal,2024-09-02 20:12:34,,Proposal,65656.28125,0.3199999928474426
OPP-007861,ACC-000004,PROD-0001,Expansion,2021-12-24 20:47:00,,Negotiation,11319.6396484375,0.7699999809265137
OPP-007862,ACC-000059,PROD-0077,Cross-sell,2024-06-09 05:22:05,,Qualified,49542.26171875,0.33000001311302185
OPP-007864,ACC-000043,PROD-0067,Upsell,2024-08-09 22:25:50,,Proposal,25701.58984375,0.38999998569488525
OPP-007869,ACC-000007,PROD-0067,New Business,2025-05-19 09:48:44,,Open,17516.0,0.4399999976158142
OPP-007870,ACC-000003,PROD-0021,Expansion,2023-01-12 09:08:23,,Open,27597.900390625,0.4300000071525574
OPP-007871,ACC-000015,PROD-0011,Expansion,2024-04-08 11:38:02,,Open,6172.0498046875,0.23999999463558197
OPP-007872,ACC-000043,PROD-0055,Cross-sell,2023-07-20 16:19:03,,Qualified,52553.25,0.4399999976158142
OPP-007873,ACC-000039,PROD-0011,Cross-sell,2024-01-24 17:54:47,,Negotiation,78523.4609375,0.6399999856948853
OPP-007874,ACC-000058,PROD-0005,New Business,2022-06-21 09:47:35,,Negotiation,38620.62109375,0.7799999713897705
OPP-007875,ACC-000062,PROD-0026,Cross-sell,2023-05-27 00:28:11,,Negotiation,58348.4296875,0.699999988079071
OPP-007876,ACC-000044,PROD-0095,Cross-sell,2024-11-01 01:16:19,,Qualified,34632.5703125,0.49000000953674316
OPP-007877,ACC-000033,PROD-0037,Upsell,2023-04-10 05:35:50,,Open,65870.6015625,0.3100000023841858
OPP-007878,ACC-000014,PROD-0050,Upsell,2022-06-20 11:55:32,,Negotiation,81942.1328125,0.6399999856948853
OPP-007879,ACC-000045,PROD-0026,Renewal,2023-11-30 00:20:47,,Qualified,39228.2109375,0.41999998688697815
OPP-007880,ACC-000033,PROD-0096,Cross-sell,2025-01-04 13:08:11,,Negotiation,89054.2265625,0.8700000047683716
OPP-007882,ACC-000046,PROD-0051,New Business,2025-06-05 14:57:29,,Qualified,66281.9609375,0.47999998927116394
OPP-007885,ACC-000015,PROD-0035,Cross-sell,2023-03-23 18:48:30,,Negotiation,94808.2890625,0.8600000143051147
OPP-007886,ACC-000060,PROD-0027,Cross-sell,2024-05-10 18:11:22,,Open,70530.640625,0.12999999523162842
OPP-007888,ACC-000027,PROD-0098,Upsell,2022-01-29 03:58:01,,Proposal,33519.0390625,0.44999998807907104
OPP-007889,ACC-000041,PROD-0092,Renewal,2024-01-25 06:06:27,,Qualified,34701.1796875,0.3199999928474426
OPP-007891,ACC-000006,PROD-0055,Expansion,2022-09-17 05:35:02,,Qualified,36130.5390625,0.3199999928474426
OPP-007893,ACC-000003,PROD-0031,New Business,2021-12-28 19:44:47,,Qualified,31317.390625,0.41999998688697815
OPP-007894,ACC-000052,PROD-0092,Cross-sell,2021-11-02 04:29:28,,Negotiation,12442.98046875,0.6100000143051147
OPP-007895,ACC-000061,PROD-0041,Upsell,2023-03-25 03:49:00,,Negotiation,99131.140625,0.6200000047683716
OPP-007896,ACC-000051,PROD-0067,Cross-sell,2023-04-13 14:35:19,,Qualified,19842.759765625,0.46000000834465027
OPP-007898,ACC-000051,PROD-0071,Upsell,2023-12-10 09:00:12,,Open,84463.6484375,0.3400000035762787
OPP-007899,ACC-000028,PROD-0058,Renewal,2023-08-05 06:50:56,,Proposal,32062.119140625,0.550000011920929
OPP-007901,ACC-000054,PROD-0068,Upsell,2024-10-10 20:01:17,,Proposal,12766.25,0.33000001311302185
OPP-007903,ACC-000059,PROD-0001,Renewal,2022-04-04 01:28:21,,Proposal,5560.35986328125,0.33000001311302185
OPP-007904,ACC-000003,PROD-0098,Expansion,2025-03-21 00:30:05,,Qualified,29169.26953125,0.49000000953674316
OPP-007906,ACC-000055,PROD-0072,Upsell,2022-03-14 15:24:01,,Qualified,60826.83984375,0.2800000011920929
OPP-007913,ACC-000020,PROD-0027,Cross-sell,2021-08-20 12:09:42,,Qualified,50172.19921875,0.4699999988079071
OPP-007914,ACC-000050,PROD-0005,New Business,2025-01-13 22:13:45,,Qualified,67219.828125,0.28999999165534973
OPP-007915,ACC-000026,PROD-0037,Cross-sell,2023-04-29 18:13:38,,Negotiation,48015.6015625,0.6700000166893005
OPP-007917,ACC-000061,PROD-0063,Expansion,2022-03-14 21:32:25,,Negotiation,69977.21875,0.8399999737739563
OPP-007920,ACC-000014,PROD-0078,Upsell,2023-09-28 19:49:26,,Negotiation,4539.740234375,0.8199999928474426
OPP-007921,ACC-000058,PROD-0061,Cross-sell,2025-05-25 14:28:36,,Negotiation,73525.2109375,0.6700000166893005
OPP-007922,ACC-000002,PROD-0092,New Business,2023-02-21 11:40:20,,Proposal,40889.609375,0.49000000953674316
OPP-007926,ACC-000051,PROD-0034,Renewal,2023-11-10 17:59:10,,Negotiation,32409.869140625,0.6399999856948853
OPP-007927,ACC-000023,PROD-0018,Expansion,2022-07-08 15:04:28,,Negotiation,6742.6201171875,0.8199999928474426
OPP-007928,ACC-000010,PROD-0073,Upsell,2024-07-08 14:23:53,,Open,91456.2265625,0.10999999940395355
OPP-007929,ACC-000054,PROD-0014,New Business,2022-09-27 08:10:17,,Negotiation,45906.66015625,0.6200000047683716
OPP-007933,ACC-000007,PROD-0061,Cross-sell,2024-01-03 09:37:37,,Open,57234.69921875,0.23000000417232513
OPP-007934,ACC-000059,PROD-0006,New Business,2024-01-30 05:51:04,,Proposal,67512.078125,0.4699999988079071
OPP-007935,ACC-000031,PROD-0078,Upsell,2024-02-11 11:20:47,,Qualified,95405.3828125,0.44999998807907104
OPP-007938,ACC-000039,PROD-0027,Expansion,2024-08-19 04:15:58,,Open,40811.0,0.4000000059604645
OPP-007939,ACC-000038,PROD-0078,Expansion,2025-05-28 20:47:48,,Proposal,37794.16015625,0.38999998569488525
OPP-007941,ACC-000027,PROD-0038,Upsell,2025-05-13 06:07:29,,Proposal,84189.2109375,0.49000000953674316
OPP-007943,ACC-000004,PROD-0073,Renewal,2023-05-28 05:45:45,,Negotiation,92628.140625,0.8600000143051147
OPP-007944,ACC-000053,PROD-0031,Renewal,2024-08-22 04:55:56,,Negotiation,46723.359375,0.8600000143051147
OPP-007945,ACC-000015,PROD-0045,Cross-sell,2025-01-15 09:30:10,,Qualified,96721.4375,0.27000001072883606
OPP-007946,ACC-000007,PROD-0050,New Business,2023-05-06 09:26:05,,Proposal,75220.3828125,0.4699999988079071
OPP-007947,ACC-000042,PROD-0021,Expansion,2022-09-20 23:17:03,,Qualified,29677.490234375,0.2199999988079071
OPP-007949,ACC-000055,PROD-0019,Cross-sell,2024-06-20 03:51:33,,Proposal,39644.6484375,0.3100000023841858
OPP-007951,ACC-000042,PROD-0080,Cross-sell,2022-04-09 13:16:10,,Open,88333.3125,0.28999999165534973
OPP-007952,ACC-000001,PROD-0003,Cross-sell,2024-07-26 19:29:55,,Qualified,18238.9609375,0.23999999463558197
OPP-007955,ACC-000036,PROD-0016,Expansion,2025-06-22 13:30:26,,Open,66827.2890625,0.33000001311302185
OPP-007956,ACC-000045,PROD-0080,Cross-sell,2023-08-28 20:34:03,,Open,28578.6796875,0.5
OPP-007957,ACC-000049,PROD-0094,New Business,2021-11-05 17:37:39,,Open,79560.5625,0.6800000071525574
OPP-007960,ACC-000030,PROD-0075,Expansion,2024-01-05 20:10:16,,Open,93771.8203125,0.4099999964237213
OPP-007961,ACC-000038,PROD-0025,Renewal,2023-01-24 03:37:39,,Qualified,30974.720703125,0.3700000047683716
OPP-007964,ACC-000013,PROD-0083,Cross-sell,2022-11-08 08:28:53,,Open,34865.01953125,0.12999999523162842
OPP-007966,ACC-000013,PROD-0070,Cross-sell,2023-08-27 18:12:58,,Qualified,28862.599609375,0.41999998688697815
OPP-007968,ACC-000051,PROD-0086,New Business,2022-09-05 10:46:19,,Open,74632.2734375,0.6499999761581421
OPP-007969,ACC-000023,PROD-0084,New Business,2024-10-11 09:29:36,,Open,17978.19921875,0.4000000059604645
OPP-007970,ACC-000037,PROD-0028,Expansion,2021-11-26 02:22:14,,Negotiation,2581.419921875,0.7200000286102295
OPP-007971,ACC-000035,PROD-0061,Cross-sell,2022-06-24 09:08:29,,Open,99069.5,0.4699999988079071
OPP-007974,ACC-000011,PROD-0041,Upsell,2023-11-21 22:04:10,,Open,93521.171875,0.3700000047683716
OPP-007975,ACC-000036,PROD-0046,Cross-sell,2023-09-10 18:09:00,,Proposal,51371.12890625,0.3100000023841858
OPP-007978,ACC-000042,PROD-0067,Renewal,2025-01-29 18:46:07,,Open,25280.220703125,0.6299999952316284
OPP-007979,ACC-000022,PROD-0046,Upsell,2025-06-09 05:42:03,,Qualified,59860.2890625,0.3799999952316284
OPP-007986,ACC-000010,PROD-0065,Upsell,2024-08-07 02:49:14,,Qualified,28306.759765625,0.4000000059604645
OPP-007988,ACC-000020,PROD-0041,Expansion,2023-09-13 00:29:00,,Negotiation,22960.560546875,0.6800000071525574
OPP-007989,ACC-000028,PROD-0003,Upsell,2022-09-03 19:52:22,,Open,3556.050048828125,0.41999998688697815
OPP-007990,ACC-000042,PROD-0046,Cross-sell,2023-12-09 00:25:15,,Qualified,49182.890625,0.25
OPP-007992,ACC-000036,PROD-0075,New Business,2022-10-29 22:11:41,,Open,37143.359375,0.6100000143051147
OPP-007993,ACC-000013,PROD-0071,Expansion,2021-11-30 02:06:36,,Qualified,95009.09375,0.30000001192092896
OPP-007996,ACC-000053,PROD-0086,Renewal,2022-09-18 17:17:59,,Negotiation,96973.1328125,0.8399999737739563
OPP-007997,ACC-000047,PROD-0035,Cross-sell,2022-08-27 23:32:27,,Open,84669.3984375,0.5799999833106995
OPP-007998,ACC-000006,PROD-0077,Upsell,2023-07-24 12:49:25,,Qualified,1773.1300048828125,0.3100000023841858
OPP-007999,ACC-000002,PROD-0100,Cross-sell,2023-05-11 09:43:52,,Negotiation,99559.0078125,0.7300000190734863
OPP-008000,ACC-000061,PROD-0068,Upsell,2022-06-10 23:23:05,,Negotiation,75374.2734375,0.800000011920929
OPP-008001,ACC-000050,PROD-0068,Upsell,2025-04-03 21:56:17,,Qualified,17594.16015625,0.20000000298023224
OPP-008003,ACC-000029,PROD-0049,Upsell,2025-05-24 03:48:22,,Negotiation,40972.98046875,0.7599999904632568
OPP-008004,ACC-000055,PROD-0045,New Business,2022-08-05 13:56:36,,Qualified,10722.4501953125,0.27000001072883606
OPP-008006,ACC-000015,PROD-0040,Renewal,2021-12-10 10:08:55,,Proposal,20316.33984375,0.4099999964237213
OPP-008007,ACC-000014,PROD-0072,Renewal,2025-06-03 18:10:41,,Open,64096.390625,0.1599999964237213
OPP-008010,ACC-000015,PROD-0100,Upsell,2021-11-24 15:58:26,,Proposal,89193.4765625,0.5199999809265137
OPP-008011,ACC-000055,PROD-0033,Upsell,2022-05-15 21:23:56,,Proposal,7695.080078125,0.5099999904632568
OPP-008012,ACC-000008,PROD-0019,Upsell,2023-11-03 07:52:26,,Qualified,68177.3125,0.27000001072883606
OPP-008015,ACC-000051,PROD-0086,Cross-sell,2021-08-10 01:24:55,,Negotiation,78129.296875,0.6600000262260437
OPP-008017,ACC-000021,PROD-0033,Cross-sell,2021-08-29 07:31:52,,Negotiation,12873.3203125,0.6299999952316284
OPP-008019,ACC-000012,PROD-0087,New Business,2023-10-12 04:41:16,,Negotiation,72612.796875,0.6899999976158142
OPP-008020,ACC-000008,PROD-0071,New Business,2024-11-20 18:18:35,,Negotiation,54169.23828125,0.8199999928474426
OPP-008021,ACC-000034,PROD-0044,Upsell,2022-04-27 16:48:07,,Open,37973.55859375,0.28999999165534973
OPP-008022,ACC-000017,PROD-0016,Expansion,2021-07-08 22:13:19,,Open,45225.5,0.1899999976158142
OPP-008023,ACC-000029,PROD-0034,New Business,2023-07-27 05:19:44,,Negotiation,64236.01953125,0.8399999737739563
OPP-008024,ACC-000054,PROD-0038,Upsell,2025-01-11 19:44:45,,Open,4976.6298828125,0.23999999463558197
OPP-008025,ACC-000059,PROD-0083,Expansion,2024-12-27 02:57:23,,Qualified,76366.921875,0.46000000834465027
OPP-008027,ACC-000034,PROD-0019,Upsell,2022-05-10 03:22:19,,Qualified,69482.8828125,0.23000000417232513
OPP-008028,ACC-000049,PROD-0091,Renewal,2022-09-09 09:23:35,,Proposal,25763.349609375,0.5600000023841858
OPP-008029,ACC-000055,PROD-0061,Cross-sell,2023-12-02 20:18:34,,Qualified,60359.83984375,0.30000001192092896
OPP-008031,ACC-000014,PROD-0036,Expansion,2023-05-20 13:59:41,,Negotiation,58682.5703125,0.6899999976158142
OPP-008033,ACC-000039,PROD-0004,Upsell,2025-01-09 13:03:51,,Qualified,4751.9599609375,0.27000001072883606
OPP-008035,ACC-000032,PROD-0027,Renewal,2025-05-24 15:04:13,,Negotiation,91645.046875,0.6899999976158142
OPP-008036,ACC-000052,PROD-0084,Renewal,2021-12-15 20:28:03,,Negotiation,55407.75,0.6200000047683716
OPP-008038,ACC-000025,PROD-0020,New Business,2025-05-26 11:22:47,,Qualified,97956.3203125,0.4399999976158142
OPP-008041,ACC-000024,PROD-0090,Upsell,2023-05-01 01:46:17,,Proposal,3007.2900390625,0.5299999713897705
OPP-008044,ACC-000009,PROD-0090,Upsell,2022-01-27 02:40:29,,Open,26596.279296875,0.5799999833106995
OPP-008045,ACC-000044,PROD-0099,Renewal,2022-09-04 03:12:59,,Proposal,72617.8515625,0.33000001311302185
OPP-008046,ACC-000027,PROD-0046,Expansion,2024-08-08 03:00:42,,Open,76389.890625,0.6299999952316284
OPP-008047,ACC-000033,PROD-0007,New Business,2024-05-02 09:15:09,,Open,26834.470703125,0.15000000596046448
OPP-008048,ACC-000020,PROD-0087,New Business,2021-12-26 11:46:14,,Proposal,82270.75,0.5199999809265137
OPP-008049,ACC-000053,PROD-0053,Cross-sell,2022-12-30 01:24:34,,Negotiation,35221.640625,0.699999988079071
OPP-008052,ACC-000039,PROD-0072,Renewal,2022-06-09 02:57:33,,Proposal,99558.953125,0.46000000834465027
OPP-008053,ACC-000058,PROD-0026,New Business,2024-08-01 11:44:04,,Negotiation,87269.859375,0.8399999737739563
OPP-008054,ACC-000062,PROD-0096,Upsell,2021-10-22 01:42:36,,Proposal,78224.046875,0.3100000023841858
OPP-008057,ACC-000004,PROD-0055,New Business,2022-08-31 11:46:56,,Open,39643.37109375,0.36000001430511475
OPP-008059,ACC-000052,PROD-0024,Upsell,2024-08-14 03:58:01,,Negotiation,53051.76953125,0.6800000071525574
OPP-008060,ACC-000025,PROD-0091,Renewal,2023-09-03 05:56:35,,Proposal,57969.25,0.4399999976158142
OPP-008061,ACC-000004,PROD-0062,Cross-sell,2024-05-07 14:44:32,,Proposal,94158.2734375,0.5199999809265137
OPP-008062,ACC-000001,PROD-0030,Cross-sell,2024-10-17 16:05:15,,Open,27050.69921875,0.6200000047683716
OPP-008065,ACC-000003,PROD-0019,Expansion,2025-04-14 16:03:32,,Open,56977.21875,0.5400000214576721
OPP-008066,ACC-000010,PROD-0100,Renewal,2025-06-04 02:09:41,,Proposal,55349.3203125,0.4399999976158142
OPP-008068,ACC-000022,PROD-0078,Expansion,2021-12-01 14:21:31,,Proposal,93494.6171875,0.4399999976158142
OPP-008071,ACC-000023,PROD-0066,Upsell,2022-11-03 20:00:03,,Proposal,76500.4765625,0.3400000035762787
OPP-008073,ACC-000008,PROD-0023,New Business,2023-11-12 15:49:31,,Proposal,27511.130859375,0.3799999952316284
OPP-008075,ACC-000003,PROD-0066,Upsell,2025-03-22 20:02:29,,Negotiation,30981.279296875,0.8500000238418579
OPP-008076,ACC-000004,PROD-0049,Renewal,2024-02-26 03:42:46,,Open,5007.509765625,0.30000001192092896
OPP-008077,ACC-000047,PROD-0094,Expansion,2021-08-22 22:20:31,,Proposal,22623.48046875,0.5299999713897705
OPP-008078,ACC-000001,PROD-0024,Cross-sell,2024-03-10 05:29:50,,Proposal,15889.599609375,0.49000000953674316
OPP-008080,ACC-000034,PROD-0055,Cross-sell,2022-07-15 14:03:26,,Proposal,60865.76953125,0.3799999952316284
OPP-008081,ACC-000028,PROD-0036,Renewal,2022-01-27 04:47:11,,Open,31947.25,0.5600000023841858
OPP-008083,ACC-000007,PROD-0074,Expansion,2025-03-14 08:31:33,,Qualified,75529.546875,0.4099999964237213
OPP-008085,ACC-000043,PROD-0013,Renewal,2022-04-28 13:08:41,,Proposal,89674.8828125,0.5600000023841858
OPP-008088,ACC-000054,PROD-0058,New Business,2024-12-13 20:57:32,,Proposal,25313.48046875,0.5199999809265137
OPP-008089,ACC-000017,PROD-0088,New Business,2022-04-15 05:30:12,,Qualified,84205.8828125,0.4000000059604645
OPP-008090,ACC-000005,PROD-0062,Upsell,2024-08-11 02:51:12,,Open,72843.1484375,0.11999999731779099
OPP-008091,ACC-000022,PROD-0064,Upsell,2023-08-09 05:01:53,,Qualified,19947.150390625,0.4399999976158142
OPP-008092,ACC-000039,PROD-0051,Upsell,2022-09-10 13:48:30,,Open,8715.009765625,0.6100000143051147
OPP-008094,ACC-000022,PROD-0098,Expansion,2024-03-10 15:46:16,,Proposal,12420.7099609375,0.3100000023841858
OPP-008095,ACC-000049,PROD-0037,New Business,2025-03-20 04:18:13,,Proposal,66956.671875,0.3199999928474426
OPP-008096,ACC-000015,PROD-0093,Upsell,2021-11-13 09:08:27,,Negotiation,31306.880859375,0.8999999761581421
OPP-008097,ACC-000047,PROD-0099,Renewal,2023-09-08 15:01:12,,Qualified,65926.5234375,0.3199999928474426
OPP-008098,ACC-000029,PROD-0008,Upsell,2025-02-19 02:51:01,,Proposal,74517.2109375,0.5099999904632568
OPP-008102,ACC-000053,PROD-0025,Upsell,2023-07-30 20:01:15,,Negotiation,40251.390625,0.800000011920929
OPP-008103,ACC-000016,PROD-0043,Expansion,2023-11-11 23:40:38,,Proposal,97770.8515625,0.3100000023841858
OPP-008104,ACC-000036,PROD-0014,Expansion,2024-02-03 01:33:26,,Proposal,17268.169921875,0.5299999713897705
OPP-008106,ACC-000057,PROD-0068,Renewal,2022-04-01 06:20:18,,Proposal,16854.759765625,0.41999998688697815
OPP-008107,ACC-000043,PROD-0100,Expansion,2021-08-27 20:46:20,,Qualified,44306.578125,0.3199999928474426
OPP-008108,ACC-000024,PROD-0025,New Business,2023-04-09 03:50:21,,Proposal,26198.400390625,0.5899999737739563
OPP-008110,ACC-000039,PROD-0044,New Business,2024-02-06 10:07:35,,Proposal,73348.453125,0.5899999737739563
OPP-008111,ACC-000041,PROD-0014,Cross-sell,2023-02-09 07:58:34,,Negotiation,78239.59375,0.7099999785423279
OPP-008112,ACC-000024,PROD-0025,Expansion,2024-03-04 20:05:51,,Proposal,20412.0703125,0.3400000035762787
OPP-008116,ACC-000056,PROD-0029,Upsell,2024-04-14 02:15:47,,Negotiation,76554.40625,0.6399999856948853
OPP-008117,ACC-000037,PROD-0085,Cross-sell,2022-04-04 07:00:49,,Open,56222.109375,0.4000000059604645
OPP-008118,ACC-000057,PROD-0051,Upsell,2025-03-23 07:49:38,,Negotiation,78199.3984375,0.6800000071525574
OPP-008120,ACC-000007,PROD-0092,Expansion,2022-06-23 19:20:20,,Proposal,10162.8203125,0.4300000071525574
OPP-008122,ACC-000012,PROD-0002,Upsell,2024-05-01 05:40:18,,Qualified,55638.73046875,0.25
OPP-008123,ACC-000046,PROD-0024,Expansion,2023-07-22 02:04:28,,Proposal,59054.12109375,0.3100000023841858
OPP-008124,ACC-000022,PROD-0025,Cross-sell,2023-07-30 02:31:43,,Qualified,1910.449951171875,0.4699999988079071
OPP-008125,ACC-000006,PROD-0100,New Business,2024-11-17 06:34:45,,Qualified,89516.859375,0.3199999928474426
OPP-008126,ACC-000023,PROD-0049,Renewal,2024-03-03 06:51:23,,Qualified,10338.01953125,0.2199999988079071
OPP-008127,ACC-000026,PROD-0098,New Business,2023-02-27 20:22:46,,Qualified,45975.19140625,0.33000001311302185
OPP-008131,ACC-000006,PROD-0043,New Business,2022-06-03 16:03:02,,Proposal,61753.23828125,0.33000001311302185
OPP-008132,ACC-000034,PROD-0092,Expansion,2021-12-20 03:05:23,,Open,94748.296875,0.4300000071525574
OPP-008139,ACC-000028,PROD-0093,Renewal,2022-03-29 06:44:01,,Proposal,86882.546875,0.3199999928474426
OPP-008140,ACC-000039,PROD-0079,New Business,2023-06-20 12:20:24,,Proposal,37109.0390625,0.3400000035762787
OPP-008141,ACC-000050,PROD-0077,Upsell,2022-11-05 23:24:16,,Qualified,96105.53125,0.28999999165534973
OPP-008143,ACC-000033,PROD-0010,Expansion,2022-12-20 12:23:50,,Proposal,18625.94921875,0.4099999964237213
OPP-008144,ACC-000029,PROD-0055,Renewal,2024-06-15 06:36:03,,Proposal,78002.796875,0.5400000214576721
