0,1,2,3,4
OPP-008040,Renewal,Closed Won,39173.109375,Pending
OPP-008042,New Business,Closed Won,95071.296875,Non-Renewed
OPP-008050,Renewal,Closed Won,96855.6875,Non-Renewed
OPP-008056,Cross-sell,Closed Won,26843.25,Auto-Renew
OPP-008063,Renewal,Closed Won,12641.259765625,Non-Renewed
OPP-008067,Upsell,Closed Won,59303.2109375,Non-Renewed
OPP-008069,New Business,Closed Won,38398.44140625,Auto-Renew
OPP-008070,Renewal,Closed Won,64699.640625,Auto-Renew
OPP-008082,Cross-sell,Closed Won,65074.9296875,Auto-Renew
OPP-008084,New Business,Closed Won,76564.40625,Pending
OPP-008086,Renewal,Closed Won,12664.8095703125,Auto-Renew
OPP-008087,Renewal,Closed Won,88942.2734375,Pending
OPP-008093,Cross-sell,Closed Won,56332.890625,Non-Renewed
OPP-008113,Upsell,Closed Won,2055.050048828125,Non-Renewed
OPP-008114,Expansion,Closed Won,37562.6796875,Non-Renewed
OPP-008119,New Business,Closed Won,80721.0625,Non-Renewed
OPP-008130,Cross-sell,Closed Won,75293.609375,Pending
OPP-008134,New Business,Closed Won,79212.0703125,Renewed
OPP-008136,Expansion,Closed Won,57978.26953125,Non-Renewed
OPP-008137,New Business,Closed Won,78387.890625,Non-Renewed
OPP-008145,Renewal,Closed Won,57066.83984375,Renewed
OPP-008148,Renewal,Closed Won,51159.1796875,Non-Renewed
OPP-008166,Expansion,Closed Won,62777.33984375,Pending
OPP-008174,Renewal,Closed Won,69516.1796875,Non-Renewed
OPP-008177,New Business,Closed Won,21128.41015625,Auto-Renew
OPP-008183,Cross-sell,Closed Won,58359.87109375,Non-Renewed
OPP-008188,Cross-sell,Closed Won,29006.48046875,Non-Renewed
OPP-008194,Expansion,Closed Won,62342.66015625,Non-Renewed
OPP-008217,New Business,Closed Won,55167.3203125,Auto-Renew
OPP-008222,Upsell,Closed Won,40463.2890625,Renewed
OPP-008228,Renewal,Closed Won,92605.8671875,Auto-Renew
OPP-008237,Cross-sell,Closed Won,61346.1796875,Pending
OPP-008257,New Business,Closed Won,14369.830078125,Non-Renewed
OPP-008260,Expansion,Closed Won,81651.421875,Non-Renewed
OPP-008274,Renewal,Closed Won,33132.94921875,Pending
OPP-008286,Renewal,Closed Won,42100.671875,Auto-Renew
OPP-008291,Cross-sell,Closed Won,7435.47021484375,Pending
OPP-008292,Upsell,Closed Won,92971.859375,Non-Renewed
OPP-008296,Upsell,Closed Won,71089.921875,Renewed
OPP-008302,Cross-sell,Closed Won,41514.3203125,Non-Renewed
OPP-008305,Upsell,Closed Won,97428.2890625,Auto-Renew
OPP-008307,New Business,Closed Won,88100.921875,Non-Renewed
OPP-008315,Expansion,Closed Won,94305.4296875,Non-Renewed
OPP-008330,Cross-sell,Closed Won,20635.939453125,Non-Renewed
OPP-008331,Renewal,Closed Won,71051.4609375,Non-Renewed
OPP-008332,Renewal,Closed Won,80788.421875,Non-Renewed
OPP-008343,Cross-sell,Closed Won,62406.01171875,Non-Renewed
OPP-008356,Renewal,Closed Won,19984.4296875,Renewed
OPP-008358,Expansion,Closed Won,52114.21875,Renewed
OPP-008361,Cross-sell,Closed Won,73532.6484375,Non-Renewed
OPP-008367,Renewal,Closed Won,51877.640625,Non-Renewed
OPP-008376,Cross-sell,Closed Won,69864.6875,Renewed
OPP-008384,New Business,Closed Won,39849.0390625,Renewed
OPP-008388,New Business,Closed Won,64021.44140625,Pending
OPP-008391,Cross-sell,Closed Won,72590.46875,Renewed
OPP-008411,Cross-sell,Closed Won,46091.94921875,Renewed
OPP-008413,Expansion,Closed Won,35252.48828125,Non-Renewed
OPP-008416,Upsell,Closed Won,12212.98046875,Non-Renewed
OPP-008419,New Business,Closed Won,65220.828125,Non-Renewed
OPP-008428,Cross-sell,Closed Won,80041.953125,Auto-Renew
OPP-008436,Renewal,Closed Won,13801.5302734375,Renewed
OPP-008446,Cross-sell,Closed Won,25667.470703125,Non-Renewed
OPP-008449,New Business,Closed Won,9131.3203125,Non-Renewed
OPP-008458,New Business,Closed Won,92125.4609375,Auto-Renew
OPP-008459,Cross-sell,Closed Won,86037.3671875,Non-Renewed
OPP-008463,Cross-sell,Closed Won,8910.6103515625,Auto-Renew
OPP-008464,Expansion,Closed Won,39584.69921875,Non-Renewed
OPP-008467,Expansion,Closed Won,9497.76953125,Pending
OPP-008471,Upsell,Closed Won,61523.08984375,Pending
OPP-008476,Upsell,Closed Won,90160.34375,Pending
OPP-008479,Cross-sell,Closed Won,42671.76953125,Auto-Renew
OPP-008485,Expansion,Closed Won,20840.259765625,Non-Renewed
OPP-008514,New Business,Closed Won,2763.35009765625,Auto-Renew
OPP-008522,Renewal,Closed Won,65242.23046875,Non-Renewed
OPP-008524,Upsell,Closed Won,54599.7890625,Non-Renewed
OPP-008525,Cross-sell,Closed Won,1184.5999755859375,Auto-Renew
OPP-008526,Upsell,Closed Won,58083.37890625,Non-Renewed
OPP-008528,Cross-sell,Closed Won,59136.96875,Non-Renewed
OPP-008531,New Business,Closed Won,26026.890625,Non-Renewed
OPP-008537,Upsell,Closed Won,85232.890625,Renewed
OPP-008542,Upsell,Closed Won,52292.30859375,Non-Renewed
OPP-008545,Expansion,Closed Won,73406.328125,Non-Renewed
OPP-008546,New Business,Closed Won,21582.609375,Renewed
OPP-008555,Cross-sell,Closed Won,64841.55078125,Auto-Renew
OPP-008582,Cross-sell,Closed Won,16575.330078125,Auto-Renew
OPP-008585,Expansion,Closed Won,36449.421875,Pending
OPP-008586,New Business,Closed Won,87311.171875,Auto-Renew
OPP-008588,Renewal,Closed Won,17698.94921875,Non-Renewed
OPP-008590,Expansion,Closed Won,1789.06005859375,Non-Renewed
OPP-008592,Renewal,Closed Won,76340.953125,Non-Renewed
OPP-008597,Cross-sell,Closed Won,59000.0703125,Auto-Renew
OPP-008598,Cross-sell,Closed Won,24268.400390625,Non-Renewed
OPP-008603,Upsell,Closed Won,20640.189453125,Non-Renewed
OPP-008606,Cross-sell,Closed Won,90789.2890625,Non-Renewed
OPP-008611,Expansion,Closed Won,55259.66015625,Non-Renewed
OPP-008612,New Business,Closed Won,13066.66015625,Renewed
OPP-008615,Renewal,Closed Won,42255.7890625,Renewed
OPP-008628,New Business,Closed Won,37467.3203125,Non-Renewed
OPP-008645,Upsell,Closed Won,63773.3515625,Pending
OPP-008656,Renewal,Closed Won,97528.8515625,Auto-Renew
OPP-008663,Cross-sell,Closed Won,70294.328125,Non-Renewed
OPP-008669,Upsell,Closed Won,25387.169921875,Non-Renewed
OPP-008689,Upsell,Closed Won,19750.970703125,Non-Renewed
OPP-008695,Renewal,Closed Won,3527.7099609375,Auto-Renew
OPP-008700,Expansion,Closed Won,63120.08984375,Non-Renewed
OPP-008707,Cross-sell,Closed Won,18474.689453125,Pending
OPP-008714,New Business,Closed Won,3007.860107421875,Pending
OPP-008716,New Business,Closed Won,59319.44140625,Non-Renewed
OPP-008718,Renewal,Closed Won,57231.2890625,Non-Renewed
OPP-008721,Expansion,Closed Won,1581.47998046875,Auto-Renew
OPP-008736,Cross-sell,Closed Won,50844.8203125,Auto-Renew
OPP-008738,Renewal,Closed Won,52993.30859375,Non-Renewed
OPP-008759,Expansion,Closed Won,56844.2109375,Renewed
OPP-008761,Upsell,Closed Won,71616.890625,Renewed
OPP-008764,Expansion,Closed Won,40812.66015625,Renewed
OPP-008775,Cross-sell,Closed Won,4996.97998046875,Auto-Renew
OPP-008783,Expansion,Closed Won,92546.03125,Auto-Renew
OPP-008787,Upsell,Closed Won,71054.1015625,Renewed
OPP-008789,New Business,Closed Won,97187.9921875,Pending
OPP-008797,Expansion,Closed Won,46282.30859375,Renewed
OPP-008801,Expansion,Closed Won,72881.0625,Non-Renewed
OPP-008805,Cross-sell,Closed Won,94570.2890625,Non-Renewed
OPP-008807,New Business,Closed Won,95976.9609375,Pending
OPP-008816,Renewal,Closed Won,31249.390625,Non-Renewed
OPP-008817,Renewal,Closed Won,95823.078125,Non-Renewed
OPP-008824,Cross-sell,Closed Won,91767.90625,Renewed
OPP-008830,Upsell,Closed Won,11268.5703125,Renewed
OPP-008845,Expansion,Closed Won,79676.9296875,Auto-Renew
OPP-008850,Cross-sell,Closed Won,31053.0,Auto-Renew
OPP-008853,Upsell,Closed Won,34227.62890625,Renewed
OPP-008863,New Business,Closed Won,54857.66015625,Non-Renewed
OPP-008872,Renewal,Closed Won,23389.900390625,Renewed
OPP-008874,Upsell,Closed Won,52764.578125,Non-Renewed
OPP-008879,Renewal,Closed Won,52368.5,Non-Renewed
OPP-008894,Expansion,Closed Won,32775.51171875,Auto-Renew
OPP-008897,Renewal,Closed Won,49365.73046875,Non-Renewed
OPP-008898,Expansion,Closed Won,22229.720703125,Non-Renewed
OPP-008907,Cross-sell,Closed Won,98290.53125,Renewed
OPP-008917,Upsell,Closed Won,99764.578125,Non-Renewed
OPP-008922,New Business,Closed Won,3813.330078125,Pending
OPP-008933,Upsell,Closed Won,14335.669921875,Auto-Renew
OPP-008935,Upsell,Closed Won,45974.140625,Non-Renewed
OPP-008943,Upsell,Closed Won,86645.3671875,Auto-Renew
OPP-008944,Upsell,Closed Won,6416.56005859375,Non-Renewed
OPP-008947,New Business,Closed Won,65736.046875,Pending
OPP-008950,New Business,Closed Won,32833.7890625,Non-Renewed
OPP-008954,Renewal,Closed Won,84721.1328125,Auto-Renew
OPP-008957,Upsell,Closed Won,88753.5625,Non-Renewed
OPP-008959,Cross-sell,Closed Won,52874.91015625,Non-Renewed
OPP-008977,Expansion,Closed Won,83916.46875,Non-Renewed
OPP-008979,Expansion,Closed Won,89701.53125,Non-Renewed
OPP-008993,Expansion,Closed Won,27750.900390625,Auto-Renew
OPP-009006,Expansion,Closed Won,87175.1171875,Non-Renewed
OPP-009012,Renewal,Closed Won,20227.0390625,Non-Renewed
OPP-009023,New Business,Closed Won,67935.8125,Non-Renewed
OPP-009026,Expansion,Closed Won,46558.171875,Non-Renewed
OPP-009034,Expansion,Closed Won,87815.859375,Renewed
OPP-009035,Expansion,Closed Won,58282.8515625,Auto-Renew
OPP-009047,Upsell,Closed Won,64429.9609375,Pending
OPP-009061,Expansion,Closed Won,6448.72021484375,Auto-Renew
OPP-009068,Cross-sell,Closed Won,9948.4501953125,Pending
OPP-009070,New Business,Closed Won,28373.849609375,Non-Renewed
OPP-009073,Upsell,Closed Won,58127.55078125,Renewed
OPP-009090,Upsell,Closed Won,81207.25,Non-Renewed
OPP-009092,Renewal,Closed Won,8075.68017578125,Non-Renewed
OPP-009098,Renewal,Closed Won,74550.390625,Non-Renewed
OPP-009099,Upsell,Closed Won,36440.5703125,Pending
OPP-009103,Renewal,Closed Won,26814.970703125,Non-Renewed
OPP-009106,Upsell,Closed Won,89446.328125,Non-Renewed
OPP-009108,Upsell,Closed Won,69029.9921875,Auto-Renew
OPP-009124,Cross-sell,Closed Won,85769.8203125,Renewed
OPP-009130,Renewal,Closed Won,81129.2421875,Non-Renewed
OPP-009131,Cross-sell,Closed Won,21562.41015625,Non-Renewed
OPP-009134,Upsell,Closed Won,50952.1796875,Non-Renewed
OPP-009137,New Business,Closed Won,23877.66015625,Non-Renewed
OPP-009144,Renewal,Closed Won,50391.62109375,Pending
OPP-009147,Cross-sell,Closed Won,12096.2001953125,Non-Renewed
OPP-009148,Cross-sell,Closed Won,19237.25,Pending
OPP-009155,New Business,Closed Won,24081.330078125,Non-Renewed
OPP-009157,Renewal,Closed Won,90810.28125,Auto-Renew
OPP-009164,New Business,Closed Won,22490.490234375,Pending
OPP-009165,Renewal,Closed Won,69897.078125,Renewed
OPP-009168,Upsell,Closed Won,78500.25,Non-Renewed
OPP-009169,Expansion,Closed Won,36992.71875,Pending
OPP-009172,New Business,Closed Won,78494.359375,Non-Renewed
OPP-009184,Renewal,Closed Won,18441.7109375,Renewed
OPP-009188,Renewal,Closed Won,93074.3671875,Pending
OPP-009199,Cross-sell,Closed Won,51534.98046875,Pending
OPP-009203,New Business,Closed Won,16925.0390625,Renewed
OPP-009211,Renewal,Closed Won,64439.03125,Non-Renewed
OPP-009214,Renewal,Closed Won,25569.060546875,Auto-Renew
OPP-009215,Expansion,Closed Won,43445.578125,Non-Renewed
OPP-009225,Expansion,Closed Won,14485.080078125,Non-Renewed
OPP-009233,New Business,Closed Won,78204.140625,Non-Renewed
OPP-009237,Upsell,Closed Won,60079.140625,Pending
OPP-009242,Upsell,Closed Won,79160.5234375,Renewed
OPP-009243,Cross-sell,Closed Won,71619.953125,Pending
OPP-009245,Expansion,Closed Won,73633.7578125,Non-Renewed
OPP-009247,New Business,Closed Won,45238.58984375,Non-Renewed
OPP-009255,New Business,Closed Won,87968.4921875,Non-Renewed
OPP-009262,New Business,Closed Won,11661.919921875,Non-Renewed
OPP-009274,Upsell,Closed Won,65706.9375,Pending
OPP-009278,Upsell,Closed Won,28118.439453125,Non-Renewed
OPP-009285,Expansion,Closed Won,58088.828125,Renewed
OPP-009288,New Business,Closed Won,8218.5498046875,Non-Renewed
OPP-009294,Upsell,Closed Won,10129.2802734375,Auto-Renew
OPP-009299,Renewal,Closed Won,73388.7265625,Pending
OPP-009304,Cross-sell,Closed Won,63590.23046875,Non-Renewed
OPP-009309,Expansion,Closed Won,44012.109375,Renewed
OPP-009314,Cross-sell,Closed Won,17573.779296875,Renewed
OPP-009317,Renewal,Closed Won,42929.19140625,Auto-Renew
OPP-009324,Renewal,Closed Won,28741.390625,Non-Renewed
OPP-009326,Upsell,Closed Won,49218.76953125,Non-Renewed
OPP-009328,Expansion,Closed Won,25845.80078125,Auto-Renew
OPP-009329,Renewal,Closed Won,36761.2890625,Auto-Renew
OPP-009332,Cross-sell,Closed Won,43601.87109375,Non-Renewed
OPP-009336,Cross-sell,Closed Won,8827.48046875,Non-Renewed
OPP-009338,Renewal,Closed Won,71712.2265625,Auto-Renew
OPP-009341,Expansion,Closed Won,72585.40625,Pending
OPP-009342,Expansion,Closed Won,61602.41015625,Non-Renewed
OPP-009343,Expansion,Closed Won,20963.44921875,Pending
OPP-009344,Cross-sell,Closed Won,78742.703125,Pending
OPP-009358,Renewal,Closed Won,55249.2890625,Renewed
OPP-009359,Upsell,Closed Won,66912.4765625,Pending
OPP-009366,Upsell,Closed Won,38294.01953125,Non-Renewed
OPP-009372,Cross-sell,Closed Won,72064.28125,Pending
OPP-009374,Expansion,Closed Won,49572.53125,Auto-Renew
OPP-009379,New Business,Closed Won,39419.62890625,Auto-Renew
OPP-009384,Cross-sell,Closed Won,21688.169921875,Auto-Renew
OPP-009386,Upsell,Closed Won,86442.203125,Non-Renewed
OPP-009389,Cross-sell,Closed Won,91490.78125,Renewed
OPP-009395,Expansion,Closed Won,2813.909912109375,Non-Renewed
OPP-009397,Cross-sell,Closed Won,94134.3828125,Non-Renewed
OPP-009415,New Business,Closed Won,90923.4921875,Renewed
OPP-009420,Cross-sell,Closed Won,77211.8203125,Renewed
OPP-009425,Expansion,Closed Won,13005.2802734375,Non-Renewed
OPP-009428,Upsell,Closed Won,65554.5390625,Renewed
OPP-009434,Cross-sell,Closed Won,61526.6796875,Renewed
OPP-009439,New Business,Closed Won,82227.4765625,Non-Renewed
OPP-009451,Cross-sell,Closed Won,4913.31005859375,Non-Renewed
OPP-009456,Renewal,Closed Won,31577.5,Non-Renewed
OPP-009458,New Business,Closed Won,66385.203125,Non-Renewed
OPP-009468,Cross-sell,Closed Won,30612.599609375,Auto-Renew
OPP-009483,Expansion,Closed Won,16661.44921875,Auto-Renew
OPP-009492,Renewal,Closed Won,57259.8515625,Pending
OPP-009495,Upsell,Closed Won,3842.7900390625,Non-Renewed
OPP-009500,Cross-sell,Closed Won,31593.900390625,Non-Renewed
OPP-009502,Renewal,Closed Won,26436.890625,Auto-Renew
OPP-009509,New Business,Closed Won,36713.30859375,Non-Renewed
OPP-009525,Renewal,Closed Won,65309.28125,Non-Renewed
OPP-009528,Renewal,Closed Won,41260.0390625,Pending
OPP-009530,Cross-sell,Closed Won,26437.640625,Non-Renewed
OPP-009534,Upsell,Closed Won,13099.509765625,Non-Renewed
OPP-009539,New Business,Closed Won,89516.296875,Non-Renewed
OPP-009540,New Business,Closed Won,61310.33984375,Pending
OPP-009553,Renewal,Closed Won,46106.5,Renewed
OPP-009556,Cross-sell,Closed Won,91704.5078125,Pending
OPP-009583,New Business,Closed Won,81999.15625,Pending
OPP-009584,Cross-sell,Closed Won,51037.328125,Non-Renewed
OPP-009585,Renewal,Closed Won,57691.1484375,Pending
OPP-009592,Renewal,Closed Won,41631.53125,Renewed
OPP-009600,Renewal,Closed Won,91778.6171875,Non-Renewed
OPP-009605,Upsell,Closed Won,45833.94921875,Non-Renewed
OPP-009620,Upsell,Closed Won,47344.46875,Auto-Renew
OPP-009625,Renewal,Closed Won,80237.796875,Auto-Renew
OPP-009626,Expansion,Closed Won,69138.921875,Pending
OPP-009630,New Business,Closed Won,44041.5,Non-Renewed
OPP-009631,Expansion,Closed Won,20095.7109375,Auto-Renew
OPP-009635,Expansion,Closed Won,74130.4921875,Non-Renewed
OPP-009644,Upsell,Closed Won,53701.2890625,Non-Renewed
OPP-009654,Expansion,Closed Won,85444.1015625,Non-Renewed
OPP-009659,Cross-sell,Closed Won,34677.890625,Non-Renewed
OPP-009678,Upsell,Closed Won,98501.1171875,Non-Renewed
OPP-009682,Upsell,Closed Won,77125.421875,Non-Renewed
OPP-009692,Expansion,Closed Won,50811.0,Non-Renewed
OPP-009695,Renewal,Closed Won,96568.84375,Pending
OPP-009704,Upsell,Closed Won,60589.109375,Non-Renewed
OPP-009707,New Business,Closed Won,58150.46875,Auto-Renew
OPP-009710,Expansion,Closed Won,86252.59375,Non-Renewed
OPP-009712,New Business,Closed Won,88036.2109375,Pending
OPP-009713,New Business,Closed Won,50354.4296875,Non-Renewed
OPP-009714,Expansion,Closed Won,89906.3828125,Pending
OPP-009722,Cross-sell,Closed Won,27827.73046875,Non-Renewed
OPP-009723,Upsell,Closed Won,58493.01953125,Non-Renewed
OPP-009726,Cross-sell,Closed Won,39425.3984375,Renewed
OPP-009749,Cross-sell,Closed Won,66181.6875,Non-Renewed
OPP-009757,Expansion,Closed Won,90448.8125,Non-Renewed
OPP-009760,Upsell,Closed Won,83387.1875,Pending
OPP-009769,New Business,Closed Won,19100.169921875,Non-Renewed
OPP-009772,Renewal,Closed Won,85356.890625,Renewed
OPP-009774,Renewal,Closed Won,49845.94140625,Non-Renewed
OPP-009780,Expansion,Closed Won,74529.46875,Non-Renewed
OPP-009784,Cross-sell,Closed Won,74586.0703125,Non-Renewed
OPP-009786,New Business,Closed Won,71997.609375,Renewed
OPP-009798,Expansion,Closed Won,5312.52001953125,Non-Renewed
OPP-009802,Renewal,Closed Won,87114.3828125,Renewed
OPP-009809,Expansion,Closed Won,81153.15625,Non-Renewed
OPP-009810,Renewal,Closed Won,27038.41015625,Renewed
OPP-009818,New Business,Closed Won,54033.9609375,Pending
OPP-009829,Expansion,Closed Won,21658.7109375,Non-Renewed
OPP-009832,Cross-sell,Closed Won,65208.671875,Pending
OPP-009834,Expansion,Closed Won,91443.7265625,Non-Renewed
OPP-009839,Renewal,Closed Won,50428.0,Renewed
OPP-009841,Renewal,Closed Won,33950.01953125,Renewed
OPP-009846,New Business,Closed Won,40111.80078125,Non-Renewed
OPP-009849,Upsell,Closed Won,74487.8984375,Renewed
OPP-009860,Cross-sell,Closed Won,83794.390625,Pending
OPP-009867,New Business,Closed Won,2356.02001953125,Non-Renewed
OPP-009870,Expansion,Closed Won,71674.6484375,Auto-Renew
OPP-009875,Expansion,Closed Won,46684.9609375,Pending
OPP-009882,New Business,Closed Won,82725.3125,Renewed
OPP-009903,New Business,Closed Won,41215.23046875,Non-Renewed
OPP-009910,Renewal,Closed Won,70133.1484375,Non-Renewed
OPP-009912,Expansion,Closed Won,92833.03125,Auto-Renew
OPP-009916,Renewal,Closed Won,30034.2109375,Renewed
OPP-009925,Upsell,Closed Won,36460.44921875,Non-Renewed
OPP-009934,Renewal,Closed Won,94452.6875,Renewed
OPP-009938,Cross-sell,Closed Won,92586.21875,Non-Renewed
OPP-009943,Upsell,Closed Won,84186.3984375,Auto-Renew
OPP-009947,Cross-sell,Closed Won,60445.3515625,Non-Renewed
OPP-009950,Cross-sell,Closed Won,98235.90625,Pending
OPP-009951,Upsell,Closed Won,30208.619140625,Non-Renewed
OPP-009969,New Business,Closed Won,83101.1171875,Non-Renewed
OPP-009973,Expansion,Closed Won,73843.75,Auto-Renew
OPP-009997,Upsell,Closed Won,85368.1484375,Auto-Renew
OPP-010003,Expansion,Closed Won,29776.9296875,Non-Renewed
OPP-010005,Upsell,Closed Won,98408.53125,Pending
OPP-010016,Renewal,Closed Won,3484.080078125,Pending
OPP-010017,Renewal,Closed Won,48674.48828125,Renewed
OPP-010025,Cross-sell,Closed Won,65725.859375,Non-Renewed
OPP-010042,Renewal,Closed Won,14040.9296875,Pending
OPP-010044,Upsell,Closed Won,6502.6298828125,Non-Renewed
OPP-010048,New Business,Closed Won,8300.3603515625,Non-Renewed
OPP-010055,Renewal,Closed Won,47172.37890625,Non-Renewed
OPP-010071,Expansion,Closed Won,69506.59375,Renewed
OPP-010073,Expansion,Closed Won,10818.1103515625,Non-Renewed
OPP-010078,New Business,Closed Won,58287.2890625,Renewed
OPP-010080,Expansion,Closed Won,61066.66015625,Pending
OPP-010088,New Business,Closed Won,35232.16015625,Non-Renewed
OPP-010090,Renewal,Closed Won,79555.6796875,Renewed
OPP-010099,New Business,Closed Won,84994.609375,Pending
OPP-010100,Renewal,Closed Won,55189.640625,Auto-Renew
OPP-010105,Cross-sell,Closed Won,30677.830078125,Non-Renewed
OPP-010113,Cross-sell,Closed Won,31837.529296875,Non-Renewed
OPP-010136,New Business,Closed Won,54676.48046875,Renewed
OPP-010140,New Business,Closed Won,70720.6171875,Non-Renewed
OPP-010141,Cross-sell,Closed Won,2382.010009765625,Non-Renewed
OPP-010143,Cross-sell,Closed Won,24573.7890625,Renewed
OPP-010144,Renewal,Closed Won,58405.9296875,Non-Renewed
OPP-010156,Cross-sell,Closed Won,60704.078125,Non-Renewed
OPP-010165,Expansion,Closed Won,24527.859375,Pending
OPP-010175,Renewal,Closed Won,26716.080078125,Auto-Renew
OPP-010176,Cross-sell,Closed Won,47694.359375,Non-Renewed
OPP-010178,Upsell,Closed Won,66712.75,Non-Renewed
OPP-010179,Expansion,Closed Won,86433.09375,Pending
OPP-010182,Expansion,Closed Won,77528.2265625,Pending
OPP-010183,Expansion,Closed Won,49111.109375,Pending
OPP-010185,Cross-sell,Closed Won,25564.919921875,Renewed
OPP-010187,Cross-sell,Closed Won,25354.83984375,Auto-Renew
