Pipeline_ID,Account_ID,Stage,Stage_Entry_Date,Expected_Close_Date,Deal_Size,Probability
PIPE-001264,ACC-000037,Qualification,2021-07-22 15:54:04,2021-11-15 21:32:38,211723.17,0.28
PIPE-001265,ACC-000036,Negotiation,2023-08-22 07:21:06,2024-01-30 09:52:56,378843.5,0.94
PIPE-001266,ACC-000025,Qualification,2022-01-14 15:05:18,2022-01-27 00:12:46,133133.12,0.2
PIPE-001267,ACC-000040,Development,2025-03-11 05:20:16,2025-05-08 09:46:50,315685.89,0
PIPE-001268,ACC-000053,Development,2023-09-15 09:26:38,2024-02-24 13:58:58,208483.68,0
PIPE-001269,ACC-000013,Closed Won,2021-12-19 05:54:29,2022-03-09 03:58:33,240961.77,1
PIPE-001270,ACC-000030,Negotiation,2021-11-23 17:24:47,2021-12-07 01:39:29,180672.86,0.92
PIPE-001271,ACC-000016,Needs Analysis,2022-04-18 07:18:09,2022-06-06 19:42:39,241108.25,0.44
PIPE-001272,ACC-000008,Qualification,2023-04-26 01:24:25,2023-05-30 13:38:59,93597.33,0.33
PIPE-001273,ACC-000018,Negotiation,2023-11-10 21:40:24,2024-02-26 13:40:10,221798.24,0.85
PIPE-001274,ACC-000054,Negotiation,2024-05-30 00:58:42,2024-11-05 07:14:39,95522.13,0.84
PIPE-001275,ACC-000034,Qualification,2024-08-15 11:00:14,2025-01-24 04:05:16,373268.45,0.4
PIPE-001276,ACC-000043,Negotiation,2023-01-23 05:30:03,2023-04-27 03:29:58,479222.6,0.95
PIPE-001277,ACC-000032,Development,2024-10-31 23:16:00,2025-03-06 13:28:44,241131.98,0
PIPE-001278,ACC-000060,Needs Analysis,2021-10-03 03:19:26,2021-10-24 03:57:07,130752.47,0.5
PIPE-001279,ACC-000008,Closed Won,2023-01-28 08:31:53,2023-05-14 22:08:14,272412.65,1
PIPE-001280,ACC-000033,Development,2024-09-04 07:03:09,2025-02-23 13:25:41,407662.73,0
PIPE-001281,ACC-000002,Needs Analysis,2024-01-23 23:12:05,2024-06-20 09:46:58,91734.68,0.58
PIPE-001282,ACC-000019,Prospecting,2023-03-23 17:19:56,2023-06-24 11:00:09,33696.66,0.18
PIPE-001283,ACC-000055,Needs Analysis,2021-12-13 09:47:03,2022-04-03 22:37:17,407215,0.58
PIPE-001284,ACC-000059,Development,2023-04-05 07:45:56,2023-06-12 23:13:04,88779.62,0
PIPE-001285,ACC-000029,Negotiation,2022-03-03 08:57:45,2022-07-07 10:53:42,53679,0.86
PIPE-001286,ACC-000037,Development,2023-05-01 23:29:35,2023-09-06 19:41:47,366787.58,0
PIPE-001287,ACC-000015,Needs Analysis,2022-07-06 09:03:44,2022-12-19 20:45:51,55589.56,0.57
PIPE-001288,ACC-000028,Negotiation,2024-06-26 06:17:58,2024-06-29 01:35:42,376524.22,0.95
PIPE-001289,ACC-000019,Qualification,2022-03-12 19:29:18,2022-07-22 01:21:09,378030.47,0.32
PIPE-001290,ACC-000016,Needs Analysis,2025-01-16 15:21:43,2025-04-06 13:36:37,51382.06,0.44
PIPE-001291,ACC-000034,Development,2025-04-26 00:13:24,2025-07-17 17:32:34,212090.2,0
PIPE-001292,ACC-000011,Proposal,2024-02-08 02:46:47,2024-05-21 03:43:22,435054.21,0.73
PIPE-001293,ACC-000034,Development,2021-09-08 14:53:21,2022-02-10 07:22:31,322171.7,0
PIPE-001294,ACC-000028,Closed Won,2022-05-11 15:13:16,2022-06-08 13:28:15,317719.48,1
PIPE-001295,ACC-000039,Closed Lost,2024-03-22 16:03:37,2024-08-01 20:01:45,447429.26,0
PIPE-001296,ACC-000031,Development,2023-05-18 00:51:55,2023-10-05 19:55:53,260753.66,0
PIPE-001297,ACC-000006,Development,2025-01-02 14:01:27,2025-06-26 04:50:14,247873.51,0
PIPE-001298,ACC-000028,Qualification,2022-05-19 12:28:48,2022-09-06 20:11:05,9802.93,0.22
PIPE-001299,ACC-000006,Development,2024-08-29 03:34:56,2025-01-19 08:57:39,287673.34,0
PIPE-001300,ACC-000018,Negotiation,2025-06-07 06:43:50,2025-09-26 00:36:54,34238.18,0.91
PIPE-001301,ACC-000050,Proposal,2024-09-18 20:18:14,2024-12-07 18:03:32,406790.47,0.62
PIPE-001302,ACC-000055,Proposal,2023-05-04 13:45:27,2023-07-19 04:47:03,56913.79,0.68
PIPE-001303,ACC-000046,Proposal,2022-03-31 22:30:55,2022-07-22 17:25:37,148298.78,0.69
PIPE-001304,ACC-000051,Qualification,2021-07-30 13:48:29,2021-11-20 16:23:15,250152.1,0.25
PIPE-001305,ACC-000054,Closed Won,2021-10-12 10:49:52,2021-11-21 22:30:19,371720.08,1
PIPE-001306,ACC-000036,Negotiation,2023-06-07 19:24:31,2023-08-02 12:36:13,56340.13,0.84
PIPE-001307,ACC-000029,Qualification,2021-10-11 01:03:34,2022-03-23 14:29:33,196054.91,0.29
PIPE-001308,ACC-000019,Development,2022-03-02 09:51:56,2022-06-17 06:22:01,307311.8,0
PIPE-001309,ACC-000052,Qualification,2024-11-12 12:07:31,2024-12-24 02:04:59,150384.32,0.36
PIPE-001310,ACC-000002,Proposal,2024-07-20 21:51:41,2024-11-12 19:36:57,143596.28,0.61
PIPE-001311,ACC-000031,Prospecting,2025-06-03 19:31:32,2025-10-15 12:48:26,254925.52,0.15
PIPE-001312,ACC-000053,Closed Won,2021-10-17 14:14:41,2022-02-23 02:51:02,310159.45,1
PIPE-001313,ACC-000044,Development,2023-05-16 02:57:32,2023-07-23 02:04:16,75699.13,0
PIPE-001314,ACC-000044,Proposal,2024-05-01 02:21:53,2024-10-05 00:25:34,461341.48,0.64
PIPE-001315,ACC-000002,Development,2023-02-05 17:51:11,2023-05-12 00:40:59,411441.37,0
PIPE-001316,ACC-000047,Prospecting,2022-05-26 01:55:53,2022-10-20 01:44:52,128585.32,0.07
PIPE-001317,ACC-000057,Qualification,2022-12-07 00:38:15,2022-12-16 23:58:36,205711.13,0.38
PIPE-001318,ACC-000062,Negotiation,2024-05-24 13:07:19,2024-09-06 02:19:15,379002.41,0.89
PIPE-001319,ACC-000025,Qualification,2022-03-27 06:49:47,2022-04-22 14:15:14,350101.5,0.34
PIPE-001320,ACC-000013,Closed Won,2024-06-10 06:26:39,2024-11-26 06:25:38,335200.64,1
PIPE-001321,ACC-000007,Closed Lost,2021-07-13 23:27:45,2021-12-25 12:59:58,298853.04,0
PIPE-001322,ACC-000029,Development,2024-07-14 06:21:43,2024-09-06 12:41:09,397556.76,0
PIPE-001323,ACC-000047,Needs Analysis,2023-08-04 19:27:04,2023-12-11 14:02:21,173058.73,0.4
PIPE-001324,ACC-000009,Qualification,2024-05-12 16:18:51,2024-09-24 05:22:07,412529.44,0.25
PIPE-001325,ACC-000040,Proposal,2024-10-13 22:10:51,2024-11-26 18:06:51,450582,0.73
PIPE-001326,ACC-000027,Negotiation,2021-08-01 20:50:10,2021-08-21 08:12:40,437744.16,0.82
PIPE-001327,ACC-000003,Closed Won,2024-01-05 11:19:34,2024-01-31 20:01:11,240064.85,1
PIPE-001328,ACC-000039,Negotiation,2022-08-11 12:08:55,2022-12-02 07:10:21,67153.46,0.85
PIPE-001329,ACC-000027,Closed Lost,2024-05-08 14:33:36,2024-05-14 23:32:50,311751.51,0
PIPE-001330,ACC-000045,Needs Analysis,2025-02-05 11:08:26,2025-05-04 03:42:23,458749.04,0.44
PIPE-001331,ACC-000006,Development,2022-09-05 23:52:12,2022-12-15 00:37:31,334998.48,0
PIPE-001332,ACC-000034,Development,2023-09-30 17:57:52,2023-11-05 01:08:18,254129.04,0
PIPE-001333,ACC-000003,Development,2022-09-03 22:03:31,2022-09-24 03:18:58,424355.83,0
PIPE-001334,ACC-000032,Development,2025-03-08 23:12:51,2025-06-24 05:35:10,432550.21,0
PIPE-001335,ACC-000040,Qualification,2022-05-25 22:23:48,2022-09-28 08:34:49,382126.29,0.23
PIPE-001336,ACC-000014,Closed Lost,2024-12-28 14:45:05,2025-02-09 15:17:48,251439.74,0
PIPE-001337,ACC-000056,Needs Analysis,2022-12-28 05:31:55,2023-03-20 15:15:27,66491.37,0.58
PIPE-001338,ACC-000011,Negotiation,2023-06-24 11:39:33,2023-07-24 01:11:08,361018.8,0.91
PIPE-001339,ACC-000013,Proposal,2021-08-15 20:00:58,2021-11-16 20:36:08,468772.8,0.65
PIPE-001340,ACC-000037,Needs Analysis,2024-05-18 20:12:26,2024-11-03 11:46:14,165381.03,0.55
PIPE-001341,ACC-000017,Qualification,2024-05-23 18:42:17,2024-06-06 00:38:13,401291.73,0.37
PIPE-001342,ACC-000032,Negotiation,2024-11-30 09:19:44,2025-04-05 16:50:52,189253.2,0.92
PIPE-001343,ACC-000048,Needs Analysis,2023-12-29 11:34:34,2024-01-03 01:35:57,111246.06,0.4
PIPE-001344,ACC-000010,Proposal,2021-12-15 11:28:04,2022-02-07 00:33:47,37216.27,0.66
PIPE-001345,ACC-000026,Development,2024-07-04 04:25:48,2024-10-07 02:59:14,4053.33,0
PIPE-001346,ACC-000051,Closed Won,2022-06-10 08:24:25,2022-10-31 15:49:35,196628.02,1
PIPE-001347,ACC-000001,Development,2022-09-01 08:54:38,2023-01-24 09:10:13,397939.46,0
PIPE-001348,ACC-000004,Closed Won,2025-06-15 16:17:38,2025-07-13 19:26:43,127418.92,1
PIPE-001349,ACC-000054,Proposal,2023-06-25 02:59:25,2023-07-29 17:15:54,282269.7,0.67
PIPE-001350,ACC-000050,Needs Analysis,2025-06-19 11:19:27,2025-12-08 03:06:50,348006.64,0.53
PIPE-001351,ACC-000035,Closed Won,2022-03-24 13:00:17,2022-04-04 04:28:15,18564.87,1
PIPE-001352,ACC-000055,Closed Lost,2023-09-08 03:40:24,2023-12-28 21:44:56,395047.85,0
PIPE-001353,ACC-000011,Proposal,2024-12-08 20:14:10,2025-02-19 09:59:59,485587.79,0.7
PIPE-001354,ACC-000029,Closed Won,2023-10-11 20:07:36,2024-02-23 02:32:39,61269.49,1
PIPE-001355,ACC-000026,Closed Won,2021-07-14 13:07:25,2021-11-11 22:57:24,258742.39,1
PIPE-001356,ACC-000006,Prospecting,2021-08-07 14:44:04,2021-12-14 02:30:13,267762.99,0.06
PIPE-001357,ACC-000053,Needs Analysis,2021-12-09 04:10:01,2022-02-18 05:26:59,217315.78,0.54
PIPE-001358,ACC-000039,Negotiation,2024-11-14 10:43:43,2025-05-10 19:09:46,316798.04,0.86
PIPE-001359,ACC-000058,Closed Lost,2021-10-22 19:17:23,2022-01-21 20:33:53,49710.05,0
PIPE-001360,ACC-000042,Closed Lost,2025-01-24 21:43:23,2025-03-21 22:44:02,252037,0
PIPE-001361,ACC-000037,Development,2024-04-22 09:14:08,2024-08-06 05:53:08,150558.44,0
PIPE-001362,ACC-000053,Needs Analysis,2024-11-16 22:20:57,2025-03-13 02:55:08,286166.82,0.5
PIPE-001363,ACC-000006,Closed Lost,2023-08-21 11:35:04,2023-11-10 00:57:45,61311.62,0
PIPE-001364,ACC-000056,Prospecting,2022-01-20 10:19:55,2022-02-15 03:20:20,285101.2,0.15
PIPE-001365,ACC-000012,Proposal,2021-07-28 15:33:49,2021-10-16 17:27:24,49302.48,0.65
PIPE-001366,ACC-000039,Closed Won,2023-10-09 19:57:15,2023-12-31 08:15:08,493582.84,1
PIPE-001367,ACC-000011,Qualification,2023-07-15 03:54:47,2023-09-01 15:56:38,364592.91,0.28
PIPE-001368,ACC-000054,Prospecting,2023-03-27 15:36:18,2023-05-20 23:43:10,1343.7,0.09
PIPE-001369,ACC-000032,Prospecting,2022-07-04 07:28:47,2022-11-04 00:38:20,138660.35,0.07
PIPE-001370,ACC-000034,Closed Won,2023-10-06 11:00:00,2024-01-31 06:33:34,14498.13,1
PIPE-001371,ACC-000022,Proposal,2022-08-15 12:01:24,2022-08-28 21:19:09,300141.02,0.79
PIPE-001372,ACC-000016,Closed Won,2024-10-04 23:19:21,2024-12-17 06:37:34,42584.17,1
PIPE-001373,ACC-000053,Closed Lost,2022-03-09 03:25:26,2022-04-27 11:08:01,136913.4,0
PIPE-001374,ACC-000027,Qualification,2023-01-05 09:42:49,2023-04-30 16:43:51,342001.97,0.39
PIPE-001375,ACC-000008,Prospecting,2023-09-15 11:13:27,2024-02-12 04:44:54,231434.46,0.1
PIPE-001376,ACC-000025,Closed Lost,2022-04-08 22:04:39,2022-08-13 04:08:03,220834.89,0
PIPE-001377,ACC-000003,Closed Won,2025-06-11 11:25:13,2025-06-24 11:00:03,397083.27,1
PIPE-001378,ACC-000038,Negotiation,2025-03-16 16:55:04,2025-04-12 22:36:35,333549.72,0.87
PIPE-001379,ACC-000039,Needs Analysis,2025-02-07 08:57:31,2025-05-30 09:16:46,176751.99,0.4
PIPE-001380,ACC-000020,Proposal,2024-03-07 15:18:48,2024-03-16 18:10:46,361227.43,0.79
PIPE-001381,ACC-000026,Prospecting,2021-10-15 11:09:34,2022-01-01 00:03:55,90691.04,0.11
PIPE-001382,ACC-000059,Proposal,2024-07-14 02:02:08,2024-12-10 10:43:26,279666.17,0.69
PIPE-001383,ACC-000021,Closed Lost,2023-03-12 17:45:50,2023-05-24 06:30:27,249233.82,0
PIPE-001384,ACC-000021,Closed Lost,2025-04-06 10:07:29,2025-04-27 21:51:17,438025.83,0
PIPE-001385,ACC-000012,Negotiation,2023-01-13 04:32:43,2023-01-27 18:31:55,454146.47,0.9
PIPE-001386,ACC-000051,Proposal,2023-06-17 22:43:06,2023-08-08 23:07:41,273036.22,0.62
PIPE-001387,ACC-000052,Development,2023-08-01 21:27:02,2023-10-27 12:47:20,40163.21,0
PIPE-001388,ACC-000059,Qualification,2024-09-14 13:32:19,2025-02-09 11:11:17,288357.57,0.35
PIPE-001389,ACC-000005,Closed Lost,2022-03-03 06:28:28,2022-04-20 10:07:27,497463.14,0
PIPE-001390,ACC-000024,Proposal,2024-05-05 15:47:57,2024-06-30 07:32:48,26093.78,0.78
PIPE-001391,ACC-000020,Closed Won,2022-05-19 11:22:20,2022-09-30 07:45:26,485525.28,1
PIPE-001392,ACC-000024,Qualification,2023-04-28 05:01:04,2023-07-14 12:30:36,302681.22,0.33
PIPE-001393,ACC-000001,Needs Analysis,2024-02-25 13:26:29,2024-05-17 20:37:47,174618.63,0.54
PIPE-001394,ACC-000055,Development,2022-09-10 08:50:54,2022-12-05 11:00:13,13000.67,0
PIPE-001395,ACC-000012,Development,2024-02-19 09:30:04,2024-06-01 11:42:19,120892.86,0
PIPE-001396,ACC-000014,Qualification,2024-04-14 09:04:41,2024-09-15 16:38:51,193751.57,0.32
PIPE-001397,ACC-000042,Proposal,2024-04-14 16:47:17,2024-06-11 05:17:40,86744.06,0.78
PIPE-001398,ACC-000004,Qualification,2024-03-07 07:54:09,2024-05-31 01:30:56,107763.76,0.39
PIPE-001399,ACC-000047,Negotiation,2025-05-10 14:08:38,2025-07-15 18:16:22,465320.02,0.93
PIPE-001400,ACC-000009,Development,2024-11-20 10:08:52,2025-03-28 00:56:55,475212.73,0
PIPE-001401,ACC-000040,Qualification,2021-07-10 15:39:45,2021-08-22 20:31:16,366728.88,0.28
PIPE-001402,ACC-000008,Development,2022-07-06 22:17:18,2022-09-15 11:26:23,49121.45,0
PIPE-001403,ACC-000011,Closed Won,2021-07-28 06:36:27,2021-09-18 23:32:48,172339.1,1
PIPE-001404,ACC-000013,Qualification,2023-02-13 07:49:22,2023-05-23 10:21:20,269778.24,0.39
PIPE-001405,ACC-000002,Negotiation,2024-10-18 10:25:36,2025-03-03 14:16:13,62924.84,0.9
PIPE-001406,ACC-000043,Closed Lost,2021-09-09 12:51:20,2022-01-25 00:48:41,328357.75,0
PIPE-001407,ACC-000055,Closed Lost,2025-01-16 07:58:56,2025-02-06 04:30:31,192630.72,0
PIPE-001408,ACC-000035,Closed Lost,2022-11-08 20:06:28,2023-03-24 02:18:06,22768.51,0
PIPE-001409,ACC-000011,Qualification,2022-01-23 06:45:33,2022-04-21 07:25:27,42351.07,0.39
PIPE-001410,ACC-000054,Proposal,2024-11-15 01:01:08,2025-02-02 20:41:24,115191.38,0.68
PIPE-001411,ACC-000052,Development,2022-12-23 05:21:33,2022-12-31 13:01:27,218894.88,0
PIPE-001412,ACC-000002,Proposal,2024-02-23 11:33:34,2024-07-28 21:45:16,58979.12,0.79
PIPE-001413,ACC-000042,Closed Lost,2023-03-01 00:46:53,2023-03-08 13:18:46,476929.92,0
PIPE-001414,ACC-000034,Proposal,2022-07-16 08:27:25,2022-07-24 12:37:17,385453.88,0.77
PIPE-001415,ACC-000008,Closed Won,2023-06-04 16:18:35,2023-11-12 23:30:21,464738.55,1
PIPE-001416,ACC-000045,Qualification,2025-01-15 00:01:07,2025-03-27 05:50:26,375988.29,0.23
PIPE-001417,ACC-000056,Proposal,2025-03-21 12:48:26,2025-08-04 08:14:45,345670.22,0.62
PIPE-001418,ACC-000045,Closed Won,2023-08-16 01:37:41,2023-10-22 16:18:29,317375.82,1
PIPE-001419,ACC-000033,Closed Lost,2023-03-25 03:20:29,2023-07-22 06:12:38,132201.64,0
PIPE-001420,ACC-000003,Qualification,2024-04-27 07:52:15,2024-09-27 06:47:31,72793.61,0.22
PIPE-001421,ACC-000001,Needs Analysis,2022-05-08 11:00:50,2022-10-17 11:47:56,198617.64,0.53
PIPE-001422,ACC-000011,Qualification,2025-05-22 19:59:08,2025-10-16 15:56:58,104819.79,0.35
PIPE-001423,ACC-000060,Closed Lost,2024-06-14 08:40:42,2024-10-14 03:58:24,39458.53,0
PIPE-001424,ACC-000044,Negotiation,2024-03-20 07:53:42,2024-06-09 19:05:03,46096.62,0.82
PIPE-001425,ACC-000057,Qualification,2025-04-27 05:31:06,2025-06-12 11:01:51,309383.71,0.34
PIPE-001426,ACC-000011,Closed Won,2025-04-06 17:26:05,2025-05-03 09:49:32,351544.85,1
PIPE-001427,ACC-000003,Proposal,2024-12-18 16:29:25,2025-05-28 11:45:49,6046.88,0.79
PIPE-001428,ACC-000058,Needs Analysis,2022-03-24 16:15:13,2022-07-17 21:10:00,312367.55,0.53
PIPE-001429,ACC-000054,Closed Won,2024-02-24 05:19:50,2024-03-20 01:24:55,342368.47,1
PIPE-001430,ACC-000028,Closed Won,2024-01-29 04:11:52,2024-03-20 14:23:28,49021.6,1
PIPE-001431,ACC-000035,Qualification,2024-07-24 05:03:12,2024-11-25 09:48:27,187737.58,0.2
PIPE-001432,ACC-000028,Proposal,2022-12-03 01:20:25,2023-04-17 09:47:01,78312.15,0.78
PIPE-001433,ACC-000035,Prospecting,2023-07-22 00:11:10,2024-01-13 20:58:57,78410.86,0.09
PIPE-001434,ACC-000062,Qualification,2023-02-03 15:38:56,2023-03-22 09:51:24,485035.74,0.39
PIPE-001435,ACC-000010,Closed Lost,2024-03-31 23:40:41,2024-05-21 12:38:02,377275.99,0
PIPE-001436,ACC-000005,Development,2022-06-03 01:55:51,2022-11-19 20:35:21,101557.09,0
PIPE-001437,ACC-000047,Negotiation,2022-07-18 11:18:08,2022-11-12 15:12:35,211404.67,0.9
PIPE-001438,ACC-000038,Closed Lost,2023-12-19 05:13:02,2024-05-18 09:27:35,207434.88,0
PIPE-001439,ACC-000019,Development,2023-08-10 19:20:26,2023-08-25 06:40:27,50066.65,0
PIPE-001440,ACC-000048,Development,2022-03-25 16:04:17,2022-05-13 04:28:01,476321.81,0
PIPE-001441,ACC-000026,Closed Lost,2023-04-02 14:19:13,2023-05-16 09:28:32,356489.85,0
PIPE-001442,ACC-000038,Needs Analysis,2021-08-25 09:21:32,2021-11-19 02:28:02,398041.27,0.58
PIPE-001443,ACC-000050,Proposal,2021-12-28 08:21:04,2022-04-26 05:00:02,214325.12,0.61
PIPE-001444,ACC-000019,Development,2022-06-10 22:58:35,2022-11-17 02:45:08,384118.65,0
PIPE-001445,ACC-000037,Negotiation,2023-05-20 15:41:41,2023-10-07 12:50:03,425477.93,0.81
PIPE-001446,ACC-000047,Closed Won,2025-01-30 11:59:24,2025-06-09 23:40:23,122983.19,1
PIPE-001447,ACC-000046,Closed Won,2024-08-06 12:13:46,2024-11-06 04:40:18,482730.2,1
PIPE-001448,ACC-000001,Closed Lost,2024-03-27 03:30:01,2024-04-09 02:56:08,499949.32,0
PIPE-001449,ACC-000039,Closed Lost,2023-03-06 11:38:12,2023-03-30 15:33:04,364349.08,0
PIPE-001450,ACC-000009,Needs Analysis,2024-02-07 00:23:32,2024-05-16 01:48:46,40712.82,0.57
PIPE-001451,ACC-000039,Closed Lost,2025-01-27 06:19:09,2025-04-30 17:32:51,268190.62,0
PIPE-001452,ACC-000032,Qualification,2025-03-10 19:30:03,2025-06-23 15:58:10,265450.66,0.3
PIPE-001453,ACC-000016,Closed Won,2024-08-01 23:28:54,2024-08-12 05:11:27,150658.21,1
PIPE-001454,ACC-000009,Closed Lost,2025-06-22 15:55:23,2025-10-26 01:52:49,476020.64,0
PIPE-001455,ACC-000029,Closed Lost,2021-10-31 13:56:31,2022-02-16 04:05:52,200061.45,0
PIPE-001456,ACC-000024,Needs Analysis,2023-06-22 00:14:01,2023-11-25 21:02:48,155393.56,0.51
PIPE-001457,ACC-000051,Needs Analysis,2024-05-12 14:23:36,2024-05-26 10:30:09,72024.52,0.52
PIPE-001458,ACC-000034,Prospecting,2023-03-29 18:24:35,2023-09-17 17:51:59,122635.2,0.08
PIPE-001459,ACC-000040,Closed Won,2023-02-16 00:28:23,2023-06-24 03:06:38,333488.42,1
PIPE-001460,ACC-000021,Closed Won,2023-12-25 00:33:11,2024-04-14 17:29:53,450280.54,1
PIPE-001461,ACC-000001,Closed Won,2022-05-06 04:53:56,2022-06-28 01:06:25,268790.35,1
PIPE-001462,ACC-000048,Needs Analysis,2024-04-03 02:23:39,2024-04-21 03:30:44,361383.43,0.46
PIPE-001463,ACC-000009,Prospecting,2021-09-21 16:06:22,2021-11-25 17:08:50,30151.03,0.18
PIPE-001464,ACC-000016,Closed Won,2025-02-11 20:16:58,2025-08-09 20:24:30,255600.74,1
PIPE-001465,ACC-000043,Qualification,2022-12-09 18:03:50,2023-02-22 21:38:14,489556.94,0.31
PIPE-001466,ACC-000005,Needs Analysis,2023-07-25 18:47:30,2023-12-22 05:49:35,165875.13,0.45
PIPE-001467,ACC-000013,Negotiation,2024-05-15 06:16:33,2024-06-17 05:34:26,35927.7,0.83
PIPE-001468,ACC-000049,Needs Analysis,2022-08-12 14:48:16,2022-09-07 11:36:26,413972.74,0.58
PIPE-001469,ACC-000057,Prospecting,2023-05-29 09:09:16,2023-11-03 18:44:59,282870.46,0.12
PIPE-001470,ACC-000005,Closed Won,2022-08-27 20:55:13,2022-09-23 10:45:49,336024.82,1
PIPE-001471,ACC-000060,Closed Lost,2021-08-21 14:37:56,2021-12-24 21:52:17,317587.63,0
PIPE-001472,ACC-000041,Proposal,2024-04-03 21:24:43,2024-06-29 21:11:05,498149.94,0.68
PIPE-001473,ACC-000051,Needs Analysis,2025-03-23 04:21:44,2025-08-29 21:47:03,39250.59,0.5
PIPE-001474,ACC-000047,Needs Analysis,2025-06-02 22:23:08,2025-10-27 17:30:41,110473.19,0.42
PIPE-001475,ACC-000013,Proposal,2023-09-03 00:12:20,2024-02-26 02:53:09,163195.35,0.78
PIPE-001476,ACC-000018,Qualification,2022-09-30 18:56:05,2022-11-05 09:54:53,90129.91,0.39
PIPE-001477,ACC-000023,Needs Analysis,2024-03-08 21:41:53,2024-06-07 16:05:47,118528.07,0.55
PIPE-001478,ACC-000041,Needs Analysis,2021-12-29 15:55:22,2022-05-27 14:30:47,96393.11,0.52
PIPE-001479,ACC-000031,Development,2023-06-10 13:11:54,2023-10-19 15:06:51,188306.99,0
PIPE-001480,ACC-000041,Proposal,2021-10-05 01:25:07,2021-11-12 08:50:07,158084.64,0.67
PIPE-001481,ACC-000019,Closed Won,2023-05-11 18:11:26,2023-10-23 16:01:43,223324.17,1
PIPE-001482,ACC-000033,Negotiation,2022-12-13 01:39:49,2023-06-03 02:04:00,84978.48,0.81
PIPE-001483,ACC-000062,Prospecting,2023-03-11 15:15:03,2023-08-17 05:08:59,237728.96,0.18
PIPE-001484,ACC-000027,Development,2022-10-16 00:53:25,2023-02-02 05:17:56,136277.1,0
PIPE-001485,ACC-000009,Negotiation,2023-04-09 19:05:33,2023-09-17 23:39:04,94164.96,0.95
PIPE-001486,ACC-000024,Development,2023-05-15 02:10:18,2023-10-08 00:03:52,135964.91,0
PIPE-001487,ACC-000016,Needs Analysis,2024-09-25 00:09:22,2024-10-17 20:06:15,73054.19,0.53
PIPE-001488,ACC-000020,Qualification,2022-08-12 03:19:40,2023-01-20 19:24:05,214333.54,0.34
PIPE-001489,ACC-000001,Closed Won,2022-06-07 20:28:38,2022-08-28 00:34:35,242341.27,1
PIPE-001490,ACC-000020,Closed Lost,2022-09-01 01:15:23,2022-12-14 10:03:44,222274.02,0
PIPE-001491,ACC-000041,Proposal,2023-12-07 19:12:57,2024-05-29 07:58:59,129391.47,0.69
PIPE-001492,ACC-000010,Closed Lost,2022-06-22 15:56:47,2022-12-04 11:46:17,205627.19,0
PIPE-001493,ACC-000012,Prospecting,2023-02-01 10:02:03,2023-02-18 14:48:33,16426.37,0.11
PIPE-001494,ACC-000001,Closed Won,2023-06-14 17:26:06,2023-08-15 20:29:06,253460.75,1
PIPE-001495,ACC-000057,Qualification,2025-04-21 06:47:11,2025-10-18 06:28:11,353287.76,0.34
PIPE-001496,ACC-000006,Needs Analysis,2024-01-13 09:39:49,2024-01-16 13:39:32,29353.32,0.48
PIPE-001497,ACC-000044,Proposal,2025-03-30 22:34:01,2025-07-07 03:13:37,397509.72,0.67
PIPE-001498,ACC-000044,Prospecting,2023-09-03 10:12:52,2024-01-04 03:51:31,344214.13,0.08
PIPE-001499,ACC-000015,Closed Won,2023-07-10 07:17:41,2023-11-22 05:23:12,376392.73,1
PIPE-001500,ACC-000043,Closed Won,2021-07-18 20:08:50,2021-07-31 09:44:35,137234.47,1
PIPE-001501,ACC-000029,Negotiation,2025-03-03 16:21:19,2025-04-03 21:15:29,8781.49,0.83
PIPE-001502,ACC-000023,Needs Analysis,2023-01-22 07:05:11,2023-02-13 05:10:02,164932.4,0.52
PIPE-001503,ACC-000016,Qualification,2025-06-05 11:48:53,2025-09-16 23:57:20,215810.13,0.4
PIPE-001504,ACC-000005,Closed Won,2023-11-09 00:42:44,2023-12-13 06:05:34,301348.18,1
PIPE-001505,ACC-000013,Negotiation,2023-11-12 06:42:27,2023-12-04 19:47:32,41821.7,0.86
PIPE-001506,ACC-000057,Prospecting,2025-03-04 06:50:40,2025-08-27 02:30:05,385696.74,0.18
PIPE-001507,ACC-000052,Prospecting,2023-03-03 10:24:12,2023-03-13 05:25:24,329482.37,0.14
PIPE-001508,ACC-000031,Needs Analysis,2022-03-15 07:18:35,2022-08-09 07:01:49,244610.74,0.59
PIPE-001509,ACC-000001,Prospecting,2022-11-16 16:59:16,2023-05-13 18:46:00,420047.22,0.15
PIPE-001510,ACC-000011,Development,2022-07-21 16:57:13,2022-09-06 11:50:45,228312.66,0
PIPE-001511,ACC-000012,Needs Analysis,2022-08-09 17:08:41,2022-10-06 07:11:58,279618.76,0.52
PIPE-001512,ACC-000051,Prospecting,2021-10-13 21:36:55,2022-03-29 02:08:24,424995.55,0.12
PIPE-001513,ACC-000016,Needs Analysis,2025-03-10 00:03:35,2025-08-08 01:21:25,456507.54,0.57
PIPE-001514,ACC-000008,Closed Won,2021-12-23 07:51:34,2021-12-24 13:12:29,115923.93,1
PIPE-001515,ACC-000043,Prospecting,2022-03-22 07:50:43,2022-04-26 05:30:55,107906.13,0.16
PIPE-001516,ACC-000040,Development,2021-08-19 09:00:14,2021-09-03 15:34:50,28255.21,0
PIPE-001517,ACC-000053,Needs Analysis,2022-06-11 06:14:06,2022-09-29 13:00:21,47598.43,0.43
